product_id,warehouse,stock_quantity,reorder_level,stock_status,last_updated
OFF-ST-10002605,Singapore Warehouse,,61.0,In Stock,2026-07-20
OFF-PA-10000743,Singapore Warehouse,453.0,90.0,In Stock,2026-07-20
FUR-FU-10003970,Rotterdam Warehouse,139.0,27.0,In Stock,2026-07-20
OFF-ENE-10003066,Singapore Warehouse,237.0,47.0,In Stock,2026-07-20
FUR-CH-10001854,Rotterdam Warehouse,136.0,27.0,In Stock,2026-07-20
TEC-MA-10000776,Chicago Warehouse,215.0,43.0,In Stock,2026-07-20
TEC-AC-10000422,Chicago Warehouse,239.0,47.0,In Stock,2026-07-20
TEC-AC-10000575,Chicago Warehouse,207.0,41.0,In Stock,2026-07-20
TEC-AC-10000303,Chicago Warehouse,97.0,19.0,In Stock,2026-07-20
FUR-TA-10003238,,55.0,11.0,In Stock,2026-07-20
TEC-AC-10001552,Chicago Warehouse,,25.0,In Stock,20/07/2026
OFF-AP-10001106,Singapore Warehouse,296.0,59.0,In Stock,2026-07-20
OFF-ST-10003785,Singapore Warehouse,330.0,66.0,IN STOCK,2026-07-20
FUR-BO-10004541,Rotterdam Warehouse,86.0,17.0,In Stock,2026-07-20
FUR-BO-10004980,Rotterdam Warehouse,98.0,19.0,In Stock,2026-07-20
OFF-LA-10002875,Singapore Warehouse,409.0,81.0,In Stock,2026-07-20
OFF-BI-10000404,Singapore Warehouse,277.0,55.0,In Stock,2026-07-20
OFF-AR-10001770,Singapore Warehouse,326.0,65.0,In Stock,2026-07-20
OFF-BIC-10001682,Singapore Warehouse,327.0,65.0,In Stock,
OFF-FA-10000146,Singapore Warehouse,450.0,90.0,In Stock,2026-07-20
TEC-MA-10003589,Chicago Warehouse,183.0,36.0,In Stock,2026-07-20
OFF-ST-10001932,Singapore Warehouse,363.0,72.0,In Stock,2026-07-20
TEC-CO-10002617,Chicago Warehouse,168.0,33.0,In Stock,
TEC-CIS-10000351,Chicago Warehouse,95.0,19.0,In Stock,20/07/2026
OFF-PA-10004261,Singapore Warehouse,,80.0,In Stock,2026-07-20
OFF-BI-10001078,Singapore Warehouse,489.0,97.0,In-Stock,2026-07-20
OFF-AR-10000503,Singapore Warehouse,483.0,96.0,In Stock,2026-07-20
FUR-DAN-10001462,Rotterdam Warehouse,67.0,13.0,In Stock,2026-07-20
OFF-SU-10003357,Singapore Warehouse,319.0,63.0,In Stock,2026-07-20
FUR-BO-10002309,Rotterdam Warehouse,138.0,27.0,In Stock,2026-07-20
FUR-BO-10001598,Rotterdam Warehouse,146.0,29.0,In Stock,2026-07-20
TEC-PH-10004760,Chicago Warehouse,178.0,35.0,In Stock,20/07/2026
OFF-PA-10001835,Singapore Warehouse,366.0,73.0,In Stock,2026-07-20
TEC-OKI-10000616,Chicago Warehouse,146.0,29.0,In Stock,2026-07-20
OFF-EN-10003619,Singapore Warehouse,456.0,91.0,In Stock,2026-07-20
FUR-FU-10004018,Rotterdam Warehouse,139.0,27.0,In Stock,2026-07-20
OFF-ST-10002271,Singapore Warehouse ,,95.0,In Stock,2026-07-20
TEC-AC-10002883,Chicago Warehouse,150.0,30.0,In Stock,
OFF-AP-10000576,Singapore Warehouse,272.0,54.0,In Stock,2026-07-20
TEC-AC-10001246,Chicago Warehouse,167.0,33.0,IN STOCK,2026-07-20
OFF-HAM-10004805,Singapore Warehouse,338.0,67.0,In Stock,2026-07-20
FUR-CH-10002275,Rotterdam Warehouse,124.0,24.0,In Stock,2026-07-20
OFF-BI-10000301,,222.0,44.0,In Stock,2026-07-20
FUR-FU-10004748,Rotterdam Warehouse,147.0,29.0,In Stock,2026-07-20
OFF-ACC-10003788,Singapore Warehouse,353.0,70.0,In Stock,2026-07-20
OFF-EN-10004955,Singapore Warehouse,208.0,41.0,IN STOCK,2026-07-20
FUR-DAN-10002741,Rotterdam Warehouse ,77.0,15.0,In Stock,2026-07-20
TEC-PH-10004970,Chicago Warehouse,115.0,23.0,In Stock,2026-07-20
FUR-TA-10003596,Rotterdam Warehouse,79.0,15.0,In Stock,2026-07-20
OFF-FEL-10004016,Singapore Warehouse ,498.0,99.0,In Stock,2026-07-20
OFF-AR-10002640,Singapore Warehouse,419.0,83.0,In Stock,2026-07-20
OFF-EN-10000788,Singapore Warehouse,216.0,43.0,In Stock,2026-07-20
FUR-FU-10001098,Rotterdam Warehouse,98.0,19.0,In Stock,2026-07-20
FUR-FU-10003192,Rotterdam Warehouse,140.0,28.0,In Stock,2026-07-20
TEC-MA-10002148,Chicago Warehouse,139.0,27.0,In Stock,
OFF-BI-10004738,Singapore Warehouse,433.0,86.0,In Stock,2026-07-20
OFF-ST-10000268,Singapore Warehouse,335.0,67.0,In Stock,2026-07-20
OFF-FA-10004910,Singapore Warehouse,475.0,95.0,In Stock,2026-07-20
FUR-FU-10000628,Rotterdam Warehouse,116.0,23.0,In Stock,2026-07-20
OFF-BI-10000440,Singapore Warehouse,202.0,40.0,In Stock,2026-07-20
OFF-EN-10003512,Singapore Warehouse,413.0,82.0,In Stock,2026-07-20
OFF-SME-10001149,Singapore Warehouse,297.0,59.0,In Stock,2026-07-20
OFF-AP-10000119,Singapore Warehouse,216.0,43.0,In Stock,2026-07-20
FUR-FU-10000816,Rotterdam Warehouse,136.0,27.0,In Stock,2026-07-20
TEC-PH-10001079,Chicago Warehouse,199.0,39.0,IN STOCK,20/07/2026
FUR-TA-10000283,Rotterdam Warehouse,98.0,19.0,In Stock,2026-07-20
TEC-CO-10003678,Chicago Warehouse,222.0,44.0,In Stock,2026-07-20
TEC-CO-10000405,Chicago Warehouse,139.0,27.0,In Stock,2026-07-20
OFF-ST-10004019,Singapore Warehouse,310.0,62.0,In Stock,2026-07-20
TEC-MA-10002264,Chicago Warehouse ,177.0,35.0,In Stock,2026-07-20
OFF-AR-10002706,Singapore Warehouse,347.0,69.0,In Stock,2026-07-20
TEC-AC-10001221,Chicago Warehouse,127.0,25.0,IN STOCK,2026-07-20
TEC-AC-10001611,Chicago Warehouse,125.0,25.0,In Stock,2026-07-20
OFF-ST-10003256,Singapore Warehouse,477.0,95.0,In Stock,2026-07-20
FUR-BO-10003450,Rotterdam Warehouse,99.0,19.0,In Stock,2026-07-20
OFF-SU-10002599,Singapore Warehouse,459.0,91.0,In Stock,2026-07-20
FUR-FU-10000567,Rotterdam Warehouse,115.0,23.0,In Stock,2026-07-20
OFF-SU-10001892,Singapore Warehouse,348.0,69.0,In Stock,2026-07-20
OFF-AR-10002677,Singapore Warehouse,250.0,50.0,IN STOCK,2026-07-20
FUR-LES-10002026,Rotterdam Warehouse,125.0,25.0,In Stock,2026-07-20
FUR-CH-10000302,Rotterdam Warehouse,127.0,25.0,In Stock,2026-07-20
OFF-BI-10003124,Singapore Warehouse,418.0,83.0,In Stock,2026-07-20
OFF-BI-10004318,Singapore Warehouse,267.0,53.0,In Stock,
FUR-SAF-10002495,Rotterdam Warehouse,146.0,29.0,In Stock,2026-07-20
OFF-BI-10002727,Singapore Warehouse,371.0,74.0,In Stock,2026-07-20
OFF-EN-10003668,Singapore Warehouse,200.0,40.0,In Stock,2026-07-20
OFF-SU-10000047,Singapore Warehouse,336.0,67.0,In Stock,2026-07-20
OFF-PA-10003835,,413.0,82.0,In Stock,2026-07-20
FUR-TA-10001602,Rotterdam Warehouse,65.0,13.0,In Stock,20/07/2026
OFF-FA-10003266,Singapore Warehouse,350.0,70.0,IN STOCK,2026-07-20
FUR-SAF-10004664,Rotterdam Warehouse,65.0,13.0,In Stock,2026-07-20
TEC-MA-10003801,Chicago Warehouse,190.0,38.0,In Stock,2026-07-20
OFF-AR-10000249,Singapore Warehouse ,372.0,74.0,In Stock,2026-07-20
OFF-ST-10001719,Singapore Warehouse,495.0,99.0,In Stock,2026-07-20
OFF-SU-10003739,,346.0,69.0,In Stock,2026-07-20
TEC-MA-10002178,Chicago Warehouse,85.0,17.0,IN STOCK,2026-07-20
FUR-DEF-10003140,Rotterdam Warehouse,54.0,10.0,In Stock,2026-07-20
OFF-AP-10004825,Singapore Warehouse,438.0,87.0,IN STOCK,2026-07-20
FUR-BO-10004103,Rotterdam Warehouse,,13.0,In Stock,2026-07-20
TEC-PH-10001918,Chicago Warehouse,121.0,24.0,In Stock,2026-07-20
OFF-PA-10001952,Singapore Warehouse,206.0,41.0,IN STOCK,2026-07-20
TEC-SAM-10001013,Chicago Warehouse,107.0,21.0,IN STOCK,2026-07-20
OFF-EAT-10001933,Singapore Warehouse,383.0,76.0,In Stock,2026-07-20
OFF-ST-10002214,Singapore Warehouse,482.0,96.0,In Stock,2026-07-20
OFF-BI-10004861,Singapore Warehouse,314.0,62.0,In Stock,2026-07-20
OFF-BI-10000171,Singapore Warehouse,323.0,64.0,IN STOCK,2026-07-20
TEC-PH-10004544,Chicago Warehouse,170.0,34.0,In Stock,2026-07-20
TEC-AC-10004420,Chicago Warehouse,119.0,23.0,In Stock,2026-07-20
OFF-LA-10001538,Singapore Warehouse,242.0,48.0,In Stock,2026-07-20
FUR-FU-10002960,Rotterdam Warehouse,60.0,12.0,In Stock,2026-07-20
FUR-RUB-10004420,Rotterdam Warehouse,73.0,14.0,In Stock,2026-07-20
OFF-PA-10000062,Singapore Warehouse,365.0,73.0,In Stock,2026-07-20
FUR-CH-10000013,Rotterdam Warehouse,71.0,14.0,In Stock,2026-07-20
FUR-BO-10001358,Rotterdam Warehouse,63.0,12.0,In Stock,
FUR-BO-10001867,Rotterdam Warehouse,100.0,20.0,In Stock,2026-07-20
TEC-PH-10001470,Chicago Warehouse,144.0,28.0,In Stock,
OFF-SU-10000946,Singapore Warehouse,275.0,55.0,In Stock,2026-07-20
OFF-AP-10002082,Singapore Warehouse,363.0,72.0,In Stock,2026-07-20
OFF-SU-10000180,Singapore Warehouse,246.0,49.0,In Stock,2026-07-20
OFF-BI-10004002,Singapore Warehouse,459.0,91.0,In Stock,2026-07-20
OFF-AP-10004972,Singapore Warehouse ,307.0,61.0,In Stock,
FUR-BO-10000891,Rotterdam Warehouse,64.0,12.0,In Stock,2026-07-20
OFF-PA-10002581,Singapore Warehouse,377.0,,In Stock,2026-07-20
TEC-AC-10003659,Chicago Warehouse,246.0,49.0,IN STOCK,2026-07-20
TEC-AC-10000152,Chicago Warehouse,90.0,18.0,In Stock,2026-07-20
TEC-AC-10000873,Chicago Warehouse,196.0,39.0,In Stock,2026-07-20
TEC-ENE-10004192,Chicago Warehouse,226.0,45.0,In Stock,2026-07-20
OFF-KLE-10001699,Singapore Warehouse,386.0,77.0,In Stock,2026-07-20
OFF-EN-10003176,Singapore Warehouse,401.0,80.0,In Stock,2026-07-20
TEC-MA-10003441,Chicago Warehouse,232.0,46.0,In Stock,2026-07-20
FUR-CH-10002631,Rotterdam Warehouse,141.0,28.0,In Stock,2026-07-20
FUR-BEV-10004919,Rotterdam Warehouse,108.0,21.0,In Stock,2026-07-20
FUR-BO-10003894,Rotterdam Warehouse,103.0,20.0,In Stock,2026-07-20
OFF-SU-10004446,Singapore Warehouse,371.0,74.0,IN STOCK,2026-07-20
FUR-TA-10001433,Rotterdam Warehouse ,61.0,12.0,In Stock,2026-07-20
TEC-CO-10002284,Chicago Warehouse,117.0,23.0,In Stock,2026-07-20
OFF-BI-10001628,Singapore Warehouse,273.0,54.0,In Stock,2026-07-20
OFF-ACC-10000218,Singapore Warehouse,261.0,52.0,In Stock,2026-07-20
TEC-PH-10002641,Chicago Warehouse,185.0,,In Stock,2026-07-20
TEC-PH-10004531,Chicago Warehouse,165.0,33.0,In Stock,2026-07-20
FUR-CH-10002060,Rotterdam Warehouse,117.0,23.0,IN STOCK,2026-07-20
TEC-MA-10003176,Chicago Warehouse,86.0,17.0,In Stock,2026-07-20
OFF-AR-10002445,Singapore Warehouse,455.0,91.0,In Stock,2026-07-20
TEC-AC-10000827,Chicago Warehouse,93.0,18.0,In Stock,2026-07-20
TEC-PH-10003927,Chicago Warehouse,112.0,22.0,In Stock,2026-07-20
OFF-PA-10003232,Singapore Warehouse,210.0,42.0,In Stock,2026-07-20
TEC-MA-10003674,Chicago Warehouse,210.0,42.0,In Stock,2026-07-20
OFF-BI-10000490,Singapore Warehouse,223.0,44.0,In Stock,2026-07-20
FUR-TEN-10003900,Rotterdam Warehouse ,78.0,15.0,In Stock,2026-07-20
TEC-CO-10001093,Chicago Warehouse,135.0,27.0,In Stock,2026-07-20
TEC-CO-10002587,Chicago Warehouse,128.0,25.0,In Stock,2026-07-20
OFF-ST-10004496,Singapore Warehouse,,83.0,In Stock,2026-07-20
OFF-AP-10001266,Singapore Warehouse,426.0,85.0,In Stock,2026-07-20
OFF-EN-10004525,Singapore Warehouse,450.0,90.0,In Stock,2026-07-20
TEC-AC-10001267,Chicago Warehouse,155.0,31.0,In Stock,2026-07-20
OFF-BI-10000106,Singapore Warehouse,249.0,49.0,In Stock,2026-07-20
OFF-FA-10001621,,340.0,68.0,In Stock,2026-07-20
TEC-PH-10000169,Chicago Warehouse,248.0,49.0,In Stock,2026-07-20
OFF-PA-10003039,Singapore Warehouse,,96.0,In Stock,2026-07-20
FUR-FU-10001410,Rotterdam Warehouse,66.0,13.0,In Stock,2026-07-20
TEC-CO-10004034,Chicago Warehouse,205.0,41.0,In Stock,2026-07-20
OFF-BOS-10000557,Singapore Warehouse,345.0,69.0,In Stock,2026-07-20
TEC-AC-10002335,Chicago Warehouse,200.0,40.0,In Stock,2026-07-20
FUR-ELD-10001413,Rotterdam Warehouse,87.0,17.0,In Stock,2026-07-20
OFF-BI-10004869,Singapore Warehouse,386.0,77.0,In Stock,2026-07-20
FUR-TA-10001289,Rotterdam Warehouse,90.0,18.0,In Stock,2026-07-20
OFF-LA-10000767,Singapore Warehouse,240.0,48.0,In Stock,2026-07-20
TEC-CO-10002817,Chicago Warehouse,162.0,32.0,In Stock,2026-07-20
OFF-ST-10001172,Singapore Warehouse,305.0,61.0,In Stock,2026-07-20
OFF-AME-10002923,Singapore Warehouse,254.0,50.0,IN STOCK,2026-07-20
TEC-AC-10000284,Chicago Warehouse,190.0,38.0,In Stock,2026-07-20
OFF-AP-10004466,Singapore Warehouse,405.0,81.0,In Stock,2026-07-20
OFF-IBI-10004916,Singapore Warehouse,439.0,87.0,In Stock,2026-07-20
OFF-SU-10003511,Singapore Warehouse,,63.0,IN STOCK,2026-07-20
OFF-AVE-10002311,Singapore Warehouse,423.0,84.0,In Stock,2026-07-20
TEC-PAN-10002884,Chicago Warehouse,146.0,29.0,In Stock,2026-07-20
OFF-CAM-10001761,Singapore Warehouse,286.0,57.0,In Stock,2026-07-20
OFF-AP-10002497,Singapore Warehouse,465.0,93.0,In Stock,2026-07-20
OFF-AR-10004818,Singapore Warehouse,,,In Stock,2026-07-20
FUR-ELD-10000038,Rotterdam Warehouse,62.0,12.0,In Stock,2026-07-20
OFF-STA-10001747,Singapore Warehouse,415.0,83.0,In Stock,2026-07-20
OFF-AP-10000864,Singapore Warehouse,216.0,43.0,IN STOCK,2026-07-20
TEC-CO-10004306,Chicago Warehouse,129.0,25.0,In Stock,2026-07-20
OFF-AR-10001405,Singapore Warehouse,484.0,96.0,In Stock,2026-07-20
FUR-HON-10000224,Rotterdam Warehouse,74.0,14.0,In Stock,2026-07-20
OFF-EN-10000025,Singapore Warehouse ,386.0,77.0,In Stock,2026-07-20
OFF-AP-10003866,Singapore Warehouse,429.0,85.0,In Stock,2026-07-20
FUR-CH-10003875,Rotterdam Warehouse,111.0,22.0,In Stock,2026-07-20
OFF-LA-10004964,Singapore Warehouse,319.0,63.0,In Stock,2026-07-20
OFF-EN-10000428,Singapore Warehouse,441.0,88.0,In Stock,2026-07-20
OFF-AR-10003896,Singapore Warehouse,318.0,63.0,In Stock,2026-07-20
FUR-FU-10003247,Rotterdam Warehouse,123.0,24.0,In Stock,2026-07-20
OFF-SME-10000018,Singapore Warehouse,304.0,60.0,In Stock,2026-07-20
OFF-GRE-10003334,Singapore Warehouse ,249.0,49.0,In Stock,2026-07-20
OFF-SU-10003211,Singapore Warehouse,422.0,84.0,In Stock,2026-07-20
FUR-BO-10002325,Rotterdam Warehouse,65.0,,In Stock,
OFF-PA-10001144,Singapore Warehouse,420.0,84.0,In Stock,2026-07-20
FUR-TA-10002172,Rotterdam Warehouse,69.0,13.0,In Stock,2026-07-20
OFF-EN-10001147,Singapore Warehouse,237.0,47.0,In Stock,2026-07-20
OFF-AP-10002118,Singapore Warehouse,350.0,70.0,In Stock,2026-07-20
FUR-FU-10001764,Rotterdam Warehouse,123.0,24.0,In Stock,2026-07-20
TEC-BRO-10000773,Chicago Warehouse,138.0,27.0,IN STOCK,2026-07-20
OFF-PA-10004888,Singapore Warehouse,210.0,42.0,In Stock,2026-07-20
OFF-BI-10000390,Singapore Warehouse,251.0,50.0,In Stock,2026-07-20
FUR-CH-10000470,Rotterdam Warehouse ,88.0,17.0,In Stock,2026-07-20
OFF-CAR-10002054,Singapore Warehouse,383.0,76.0,In Stock,2026-07-20
OFF-LA-10000271,Singapore Warehouse,303.0,60.0,In Stock,2026-07-20
OFF-BIN-10000901,Singapore Warehouse,456.0,91.0,,2026-07-20
OFF-ENE-10000199,Singapore Warehouse,455.0,91.0,In Stock,
OFF-SU-10004115,Singapore Warehouse,226.0,45.0,In Stock,2026-07-20
OFF-PA-10000295,Singapore Warehouse,477.0,95.0,In Stock,2026-07-20
OFF-AR-10001598,Singapore Warehouse,230.0,46.0,In Stock,2026-07-20
TEC-AC-10000926,Chicago Warehouse,176.0,35.0,In Stock,2026-07-20
OFF-PA-10000466,Singapore Warehouse,447.0,89.0,In Stock,2026-07-20
OFF-LA-10001915,Singapore Warehouse,201.0,40.0,In Stock,2026-07-20
TEC-AC-10001405,Chicago Warehouse,125.0,25.0,In Stock,2026-07-20
TEC-MA-10001570,Chicago Warehouse,234.0,46.0,In Stock,2026-07-20
OFF-AP-10001408,Singapore Warehouse,467.0,93.0,In Stock,2026-07-20
OFF-FEL-10002837,Singapore Warehouse,234.0,46.0,In Stock,2026-07-20
OFF-ST-10004638,Singapore Warehouse,279.0,55.0,In Stock,2026-07-20
OFF-AR-10002340,Singapore Warehouse,352.0,70.0,In Stock,
FUR-CH-10003750,Rotterdam Warehouse,107.0,21.0,In Stock,2026-07-20
FUR-BO-10004032,Rotterdam Warehouse,57.0,11.0,IN STOCK,
OFF-SU-10004784,Singapore Warehouse,,47.0,In Stock,2026-07-20
OFF-SAN-10000874,Singapore Warehouse,371.0,74.0,In Stock,2026-07-20
TEC-MA-10002210,Chicago Warehouse,142.0,28.0,In Stock,2026-07-20
OFF-STI-10000388,Singapore Warehouse,369.0,73.0,In Stock,2026-07-20
TEC-SAN-10004181,Chicago Warehouse,91.0,18.0,In Stock,2026-07-20
OFF-ST-10002902,Singapore Warehouse ,404.0,80.0,In Stock,
TEC-LOG-10003079,Chicago Warehouse,149.0,29.0,,2026-07-20
OFF-AP-10001876,Singapore Warehouse,225.0,45.0,In Stock,2026-07-20
OFF-EN-10000056,Singapore Warehouse,413.0,82.0,In Stock,2026-07-20
OFF-PA-10002377,Singapore Warehouse,359.0,71.0,In Stock,2026-07-20
OFF-HAM-10003368,Singapore Warehouse,336.0,67.0,In Stock,2026-07-20
TEC-STA-10004181,Chicago Warehouse,245.0,49.0,,2026-07-20
OFF-EN-10003780,Singapore Warehouse,462.0,92.0,In Stock,2026-07-20
TEC-AC-10003927,Chicago Warehouse,110.0,22.0,In Stock,2026-07-20
TEC-AC-10002370,Chicago Warehouse,102.0,20.0,In Stock,2026-07-20
OFF-PA-10001495,Singapore Warehouse,417.0,83.0,In Stock,2026-07-20
FUR-FU-10002362,Rotterdam Warehouse ,132.0,26.0,In Stock,2026-07-20
FUR-DEF-10004555,Rotterdam Warehouse,76.0,15.0,In Stock,2026-07-20
FUR-CH-10000685,Rotterdam Warehouse,144.0,28.0,In Stock,2026-07-20
TEC-AC-10004081,Chicago Warehouse,100.0,20.0,In Stock,2026-07-20
OFF-AR-10001508,Singapore Warehouse,490.0,98.0,In Stock,2026-07-20
OFF-FA-10002617,Singapore Warehouse,358.0,71.0,In Stock,2026-07-20
OFF-EN-10002936,Singapore Warehouse,442.0,88.0,In Stock,2026-07-20
OFF-EN-10004074,Singapore Warehouse,345.0,69.0,In Stock,2026-07-20
TEC-PH-10003580,Chicago Warehouse,108.0,21.0,In Stock,2026-07-20
TEC-MA-10004814,Chicago Warehouse,224.0,44.0,In Stock,2026-07-20
FUR-TA-10003594,Rotterdam Warehouse,90.0,18.0,In Stock,2026-07-20
TEC-PH-10001587,Chicago Warehouse,172.0,34.0,In Stock,2026-07-20
FUR-FU-10000905,Rotterdam Warehouse,104.0,20.0,In Stock,2026-07-20
TEC-PH-10000577,Chicago Warehouse,217.0,43.0,In Stock,2026-07-20
OFF-IBI-10001640,Singapore Warehouse,479.0,95.0,In Stock,20/07/2026
FUR-BO-10002277,Rotterdam Warehouse,115.0,23.0,In Stock,2026-07-20
OFF-AVE-10004512,Singapore Warehouse,297.0,59.0,In Stock,2026-07-20
FUR-OFF-10004824,Rotterdam Warehouse,141.0,28.0,In Stock,2026-07-20
OFF-SU-10000171,Singapore Warehouse,218.0,43.0,In Stock,2026-07-20
OFF-EN-10003838,Singapore Warehouse,402.0,80.0,In Stock,2026-07-20
OFF-GRE-10002561,Singapore Warehouse,313.0,62.0,In Stock,2026-07-20
OFF-BOS-10002041,Singapore Warehouse,377.0,75.0,IN STOCK,2026-07-20
TEC-CO-10000172,Chicago Warehouse,95.0,19.0,In Stock,2026-07-20
OFF-AR-10000817,Singapore Warehouse,442.0,88.0,In Stock,2026-07-20
OFF-AP-10004499,Singapore Warehouse,457.0,91.0,In Stock,2026-07-20
OFF-SU-10002983,Singapore Warehouse,200.0,40.0,IN STOCK,2026-07-20
TEC-MA-10003422,Chicago Warehouse,192.0,38.0,In Stock,2026-07-20
OFF-AR-10000657,Singapore Warehouse,369.0,73.0,In Stock,2026-07-20
OFF-BI-10004305,Singapore Warehouse,488.0,97.0,In Stock,2026-07-20
OFF-FA-10003495,Singapore Warehouse,345.0,69.0,In Stock,2026-07-20
TEC-CO-10002040,Chicago Warehouse,132.0,26.0,In Stock,2026-07-20
FUR-HON-10000339,Rotterdam Warehouse,139.0,27.0,In Stock,2026-07-20
OFF-LA-10002312,Singapore Warehouse,388.0,77.0,In Stock,2026-07-20
TEC-MA-10001290,Chicago Warehouse,194.0,38.0,In Stock,2026-07-20
FUR-TA-10002527,Rotterdam Warehouse,75.0,15.0,In Stock,2026-07-20
OFF-HAM-10001302,Singapore Warehouse,383.0,76.0,In Stock,2026-07-20
OFF-AR-10000823,Singapore Warehouse,387.0,77.0,In Stock,2026-07-20
OFF-FA-10003985,Singapore Warehouse,299.0,59.0,In Stock,2026-07-20
OFF-NOV-10000787,Singapore Warehouse,296.0,59.0,In Stock,2026-07-20
OFF-CUI-10003409,Singapore Warehouse,317.0,63.0,In Stock,2026-07-20
OFF-PA-10003654,Singapore Warehouse,305.0,61.0,In Stock,2026-07-20
TEC-PH-10002538,Chicago Warehouse,220.0,44.0,In Stock,2026-07-20
TEC-PH-10002312,Chicago Warehouse,154.0,30.0,In Stock,2026-07-20
OFF-AP-10001041,Singapore Warehouse ,422.0,84.0,In Stock,2026-07-20
FUR-CH-10000974,Rotterdam Warehouse,105.0,21.0,In Stock,2026-07-20
FUR-FU-10002111,Rotterdam Warehouse,100.0,20.0,In Stock,2026-07-20
TEC-PH-10001183,Chicago Warehouse,152.0,30.0,In Stock,2026-07-20
TEC-MA-10000161,Chicago Warehouse,117.0,23.0,In Stock,2026-07-20
FUR-TA-10001740,Rotterdam Warehouse,107.0,21.0,In Stock,2026-07-20
OFF-EN-10004100,Singapore Warehouse,427.0,85.0,In Stock,2026-07-20
OFF-PA-10000141,Singapore Warehouse,222.0,44.0,In Stock,2026-07-20
FUR-HON-10000344,Rotterdam Warehouse,59.0,11.0,In Stock,2026-07-20
TEC-AC-10002567,Chicago Warehouse,208.0,41.0,IN STOCK,2026-07-20
OFF-AR-10000251,Singapore Warehouse ,247.0,49.0,In Stock,2026-07-20
TEC-CO-10001756,Chicago Warehouse,129.0,25.0,In Stock,2026-07-20
TEC-ENE-10004509,Chicago Warehouse,169.0,33.0,In Stock,2026-07-20
OFF-PA-10002193,Singapore Warehouse,258.0,51.0,In Stock,2026-07-20
FUR-TA-10000687,Rotterdam Warehouse,77.0,15.0,In Stock,2026-07-20
TEC-AC-10004117,Chicago Warehouse,116.0,23.0,IN STOCK,2026-07-20
TEC-NOK-10003560,Chicago Warehouse,218.0,43.0,In Stock,2026-07-20
FUR-BO-10000780,Rotterdam Warehouse,90.0,18.0,In Stock,2026-07-20
FUR-BO-10001753,Rotterdam Warehouse,50.0,10.0,In Stock,2026-07-20
OFF-LA-10003982,Singapore Warehouse,289.0,57.0,In Stock,2026-07-20
TEC-PH-10000822,Chicago Warehouse,161.0,32.0,In Stock,2026-07-20
TEC-MA-10003812,Chicago Warehouse,156.0,31.0,In Stock,2026-07-20
FUR-SAF-10000678,Rotterdam Warehouse,82.0,16.0,In Stock,2026-07-20
OFF-ST-10003638,Singapore Warehouse,204.0,40.0,In Stock,2026-07-20
OFF-LA-10002063,Singapore Warehouse,272.0,54.0,In Stock,2026-07-20
OFF-FA-10001348,Singapore Warehouse,267.0,53.0,In Stock,
TEC-PH-10002991,Chicago Warehouse,113.0,22.0,In Stock,2026-07-20
TEC-CO-10002242,Chicago Warehouse,131.0,26.0,In Stock,2026-07-20
OFF-ST-10001418,Singapore Warehouse,371.0,74.0,In Stock,2026-07-20
FUR-FU-10004823,Rotterdam Warehouse,76.0,15.0,In Stock,2026-07-20
OFF-AR-10003446,Singapore Warehouse,465.0,93.0,In Stock,2026-07-20
OFF-SU-10003780,Singapore Warehouse,454.0,90.0,IN STOCK,2026-07-20
OFF-AP-10003287,Singapore Warehouse,364.0,72.0,In Stock,2026-07-20
FUR-CH-10002966,Rotterdam Warehouse,122.0,24.0,In Stock,2026-07-20
FUR-FU-10000350,Rotterdam Warehouse,76.0,15.0,In Stock,2026-07-20
OFF-SU-10003267,Singapore Warehouse,422.0,84.0,In Stock,2026-07-20
OFF-SU-10004643,Singapore Warehouse,381.0,76.0,In Stock,2026-07-20
FUR-TA-10004534,Rotterdam Warehouse,86.0,17.0,In Stock,2026-07-20
TEC-AC-10000394,Chicago Warehouse,239.0,47.0,IN STOCK,2026-07-20
OFF-AP-10004511,Singapore Warehouse,232.0,46.0,In Stock,2026-07-20
FUR-CH-10002335,Rotterdam Warehouse,80.0,16.0,In Stock,2026-07-20
FUR-SAF-10002529,Rotterdam Warehouse,127.0,25.0,In Stock,20/07/2026
TEC-CO-10002681,Chicago Warehouse,155.0,31.0,In Stock,2026-07-20
TEC-CO-10002586,Chicago Warehouse,-116.0,23.0,In Stock,2026-07-20
OFF-LA-10002972,Singapore Warehouse,203.0,40.0,In Stock,2026-07-20
TEC-MA-10000345,Chicago Warehouse,234.0,46.0,In Stock,2026-07-20
TEC-PAN-10001593,Chicago Warehouse,104.0,20.0,In Stock,2026-07-20
OFF-GRE-10003213,Singapore Warehouse,467.0,93.0,In Stock,2026-07-20
OFF-AR-10000904,Singapore Warehouse,441.0,88.0,In Stock,2026-07-20
OFF-BI-10002160,Singapore Warehouse,339.0,67.0,In Stock,2026-07-20
TEC-APP-10003032,Chicago Warehouse,191.0,38.0,In Stock,20/07/2026
OFF-SU-10003697,Singapore Warehouse,271.0,54.0,In Stock,2026-07-20
OFF-AP-10002906,Singapore Warehouse,483.0,96.0,In Stock,2026-07-20
TEC-AC-10004414,Chicago Warehouse,109.0,21.0,In Stock,2026-07-20
OFF-LA-10000668,Singapore Warehouse,495.0,99.0,In Stock,
OFF-SU-10001690,Singapore Warehouse,270.0,54.0,In Stock,2026-07-20
